PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Wang, MT; Dishion, TJ				Wang, Ming-Te; Dishion, Thomas J.			The Trajectories of Adolescents' Perceptions of School Climate, Deviant Peer Affiliation, and Behavioral Problems During the Middle School Years	JOURNAL OF RESEARCH ON ADOLESCENCE												This longitudinal study examined trajectories of change in adolescents perceptions of four dimensions of school climate (academic support, behavior management, teacher social support, and peer social support) and the effects of such trajectories on adolescent problem behaviors. We also tested whether school climate moderated the associations between deviant peer affiliation and adolescent problem behaviors. The 1,030 participating adolescents from eight schools were followed from sixth through eighth grades (54% female; 76% European American). Findings indicated that all the dimensions of school climate declined, and behavioral problems and deviant peer affiliation increased. Declines in each dimension were associated with increases in behavioral problems. The prediction of problem behavior from peer affiliation was moderated by adolescents perceptions of school climate.					Wang, Ming-Te/HCH-2285-2022														1050-8392	1532-7795					2012	22	1					40	53		10.1111/j.1532-7795.2011.00763.x	http://dx.doi.org/10.1111/j.1532-7795.2011.00763.x								22822296					WOS:000300680500005
J	Hawley, PH				Hawley, Patricia H.			The Evolution of Adolescence and the Adolescence of Evolution: The Coming of Age of Humans and the Theory About the Forces That Made Them	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescence is a period characterized by well-documented growth and change, including reproductive, social, and cognitive development. Though not unheard of, modern evolutionary approaches to adolescence are still relatively uncommon. Recent treatises in developmental biology, however, have yielded new tools through which to explore human physiological and behavioral growth, highlighted the role of the environment, and provided new avenues of thought for amelioration. Life history, the integration of form with function, and the concept of evolutionary mismatch are discussed.																			1050-8392	1532-7795					2011	21	1					307	316		10.1111/j.1532-7795.2010.00732.x	http://dx.doi.org/10.1111/j.1532-7795.2010.00732.x													WOS:000287374300023
J	Szwedo, DE; Mikami, AY; Allen, JP				Szwedo, David E.; Mikami, Amori Yee; Allen, Joseph P.			Qualities of Peer Relations on Social Networking Websites: Predictions From Negative Mother-Teen Interactions	JOURNAL OF RESEARCH ON ADOLESCENCE												This study examined associations between characteristics of teenagers' relationships with their mothers and their later socializing behavior and peer relationship quality online. At age 13, teenagers and their mothers participated in an interaction in which mothers' and adolescents' behavior undermining autonomy and relatedness was observed and indicators of teens' depressive symptoms and social anxiety were assessed. At age 20, youth self-reported on their online behaviors, youths' social networking webpages were observationally coded to assess peer relationship quality online, and symptoms of depression and social anxiety were reassessed. Results suggested that problematic mother - teen relationships were predictive of youths' later preference for online communication and greater likelihood of forming a friendship with someone met online, yet poorer quality in online relationships. Findings are discussed within a developmental framework suggesting the importance of considering youths' family interactions during early adolescence as predictors of future online socializing behavior and online interactions with peers.					Mikami, Amori/LIF-3501-2024	Mikami, Amori/0000-0001-5821-0674													1050-8392	1532-7795					2011	21	3					595	607		10.1111/j.1532-7795.2010.00692.x	http://dx.doi.org/10.1111/j.1532-7795.2010.00692.x								21860584					WOS:000293790200008
J	Harakeh, Z; Scholte, RHJ; Vermulst, AA; de Vries, H; Engels, RCME				Harakeh, Zeena; Scholte, Ron H. J.; Vermulst, Ad A.; de Vries, Hein; Engels, Rutger C. M. E.			The Relations Between Parents' Smoking, General Parenting, Parental Smoking Communication, and Adolescents' Smoking	JOURNAL OF RESEARCH ON ADOLESCENCE												The present study examined whether the associations between general parenting practices (i.e., support, behavioral control, and psychological control) and parental smoking on the one hand and older and younger siblings' smoking on the other were mediated by parental smoking communication (i.e., frequency and quality of parent-adolescent communication concerning smoking-related issues). The focus of this paper was on examining whether these associations of parental actions and adolescents' smoking were different in older and younger siblings within the family. Participants were 428 Dutch families (mother, father, and their 2 adolescent siblings aged 13-17). The results of parent and adolescent reports indicated that general parenting practices and parental smoking were associated with parental smoking communication, which, in turn, was related with adolescent smoking. The magnitude of the associations between parenting and adolescent smoking did not differ between older and younger siblings. Supportive parents were generally more likely to engage in a high quality communication about smoking with their adolescent children; this was related to a lower likelihood to smoke. Parents who exerted psychological control were more likely to talk more frequently with their adolescents on smoking matters, which in turn, relates to a higher likelihood to smoke. Also, smoking parents were less likely to have high-quality parent-adolescent communication that relates to higher likelihoods to smoke. In general, the findings were similar across reporters. Implications for prevention are addressed.					Vermulst, Ad/C-4557-2011; scholte, ron/G-2030-2012	Engels, Rutger/0000-0003-1944-9126; Vermulst, Ad/0000-0003-2062-2619													1050-8392						2010	20	1					140	165		10.1111/j.1532-7795.2009.00626.x	http://dx.doi.org/10.1111/j.1532-7795.2009.00626.x													WOS:000274701000008
J	Kiang, L; Yip, T; Fuligni, AJ				Kiang, Lisa; Yip, Tiffany; Fuligni, Andrew J.			Multiple Social Identities and Adjustment in Young Adults From Ethnically Diverse Backgrounds	JOURNAL OF RESEARCH ON ADOLESCENCE												A person-centered approach was used to determine how identification across multiple social domains (ethnic, American, family, religious) was associated with distinct identity clusters. Utilizing data from 222 young adults from European, Filipino, Latin, and Asian American backgrounds, four clusters were found (Many Social Identities, Blended/Low Religious, Blended/Low Ethnic and American, Few Social Identities). Clusters were differentially associated with adjustment, both directly and via moderation of perceived ethnic discrimination. Those with low levels of identity across all four domains reported lower positive affect, higher negative affect, lower self-esteem, and perceived fewer American opportunities compared with individuals in other clusters. However, the Blended/Low Ethnic and American cluster exhibited more liabilities associated with discrimination. Discussion emphasizes the importance of multiple identities in development.																			1050-8392	1532-7795					2008	18	4					643	670		10.1111/j.1532-7795.2008.00575.x	http://dx.doi.org/10.1111/j.1532-7795.2008.00575.x													WOS:000261116900003
J	Cook, TD; Deng, YY; Morgano, E				Cook, Thomas D.; Deng, Yingying; Morgano, Emily			Friendship influences during early adolescence: The special role of friends' grade point average	JOURNAL OF RESEARCH ON ADOLESCENCE												This study examines how a wide variety of diverse friendship group attributes affect changes in indicators of school performance, social behavior, and mental health between early seventh and late eighth grade. Nine hundred and one middle school students named their friends. Independent data from these friends were used to construct friendship groups that were then characterized in terms of their mean level on measures of academic performance, social behavior, psychological closeness, and structure. Two novel conclusions emerge from the study. First, nearly all the friendship effects are domain-specific. That is, peer attributes in the school domain affect individual school performance outcomes, while peer attributes in the social behavior domain affect individual social behavior. Second, friends' grade point average (GPA) is the most powerful single friendship attribute. It has the largest total effect, the most consistent effects within its own school performance domain, and the sole reliable cross-domain impact-on an index of negative social behavior that taps into acting out and drug use. The within-domain peer effects mostly replicate past findings, though the methodological controls used here are more extensive than in past studies and so provide a stronger causal warrant.																			1050-8392	1532-7795					2007	17	2					325	356		10.1111/j.1532-7795.2007.00525.x	http://dx.doi.org/10.1111/j.1532-7795.2007.00525.x													WOS:000246842900004
J	Chen, XJ; Thrane, L; Whitbeck, LB; Johnson, K				Chen, Xiaojin; Thrane, Lisa; Whitbeck, Les B.; Johnson, Kurt			Mental disorders, comorbidity, and postrunaway arrests among homeless and runaway adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												This study examined the associations between lifetime mental disorder, comorbidity, and self-reported postrunaway arrests among 428 (187 males, 241 females) homeless and runaway youth. The analysis examined the pattern of arrests across five lifetime mental disorders (alcohol abuse, drug abuse, conduct disorder, major depressive episode, and posttraumatic stress disorder). The adolescents, ranging from 16 to 19 years old, were interviewed directly on the streets and in shelters in four Midwestern states using computer-assisted personal interviewing. Extensive self-reports of early life history, behaviors since running away from home, and diagnostic interviewing (UM-CIDI and DISC-R) were used to estimate possible disorders. There was a high level of postrunaway arrests reported by the youth; more than half were arrested at least once after the initial runaway, with the average of 4.4 times. Consistent with the hypotheses, there were differential associations between individual mental disorders and involvement with the criminal justice system. Only externalizing disorders such as substance abuse and conduct disorder were related to arrest. Street youth with multiple externalizing and internalizing disorders were more likely to be arrested than nondisordered youths.						/0000-0002-2091-2344													1050-8392	1532-7795					2006	16	3					379	402		10.1111/j.1532-7795.2006.00499.x	http://dx.doi.org/10.1111/j.1532-7795.2006.00499.x													WOS:000239334400002
J	Creasey, G; Ladd, A				Creasey, G; Ladd, A			Negative mood regulation expectancies and conflict behaviors in late adolescent college student romantic relationships: The moderating role of generalized attachment representations	JOURNAL OF RESEARCH ON ADOLESCENCE					Biennial Meeting of the Society-for-Research-in-Child-Development	APR 24-27, 2003	TAMPA, FL	Soc Res Child Dev				The goal of this investigation was to specify associations among negative mood regulation expectancies, generalized attachment representations, and conflict tactics in a sample of college students involved in a romantic relationship. It was predicted that attachment representations would moderate associations between negative mood regulation expectancies and conflict management tactics. Participants were 130 college students involved in a steady romantic relationship. They were administered the Adult Attachment Interview (George, Kaplan, & Main, 1996), questionnaires that assessed negative mood regulation expectancies, and were observed for 15 min resolving conflict with their romantic partner. The results confirmed the hypotheses. For example, secure youth with high negative mood regulation expectancies displayed good conflict management behavior, whereas dismissing youth who reported high confidence displayed more undesirable behavior. Implications for future research are discussed.																			1050-8392	1532-7795					2004	14	2					235	255		10.1111/j.1532-7795.2004.01402005.x	http://dx.doi.org/10.1111/j.1532-7795.2004.01402005.x													WOS:000221766500005
J	Collins, WA				Collins, WA			More than myth: The developmental significance of romantic relationships during adolescence	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescents' romantic relationships have attracted popular interest, but, until recently, little scientific curiosity Research has been impeded by erroneous assumptions that adolescent relationships are trivial and transitory, that they provide little information beyond measures of the influence of parent-child and peer relationships, and that their impact is primarily associated with problems of behavior and adjustment. This article proposes that distinguishing five features of romantic relationships (involvement, partner selection, relationship content, quality, and cognitive and emotional processes) is essential to describing adolescents' relationships and their developmental significance. These distinctions also help to clarify the role of context, age-related variations, and individual differences in the impact of romantic experiences. Research is needed to illuminate questions of how and under what conditions romantic relationships affect individual development and how romantic and other close relationships jointly influence developmental trajectories during adolescence.																			1050-8392	1532-7795					2003	13	1					1	24		10.1111/1532-7795.1301001	http://dx.doi.org/10.1111/1532-7795.1301001													WOS:000181454500001
J	Sim, TN; Koh, SF				Sim, TN; Koh, SF			A domain conceptualization of adolescent susceptibility to peer pressure	JOURNAL OF RESEARCH ON ADOLESCENCE												This study tested a domain conceptualization of adolescent susceptibility to peer pressure. Using the peer pressure domains identified by Clasen and Brown (1985), five susceptibility domains were proposed although only four (family involvement, school involvement, peer involvement, and misconduct) were tested. In terms of measurement, cross-validated results showed that the model with the four domains provided the best fit. In terms of age and sex patterns, the different susceptibilities were characterized by different patterns of age trends and sex differences. In terms of incremental validity, all four susceptibilities predicted behavior in their domains beyond other potential predictors. In terms of relations with a theoretical correlate, the four susceptibilities were differentially related to parental knowledge of adolescents' lives. This overall pattern of results provides converging support for the domain conceptualization.																			1050-8392	1532-7795					2003	13	1					57	80																WOS:000181454500003
J	Feldman, SS; Turner, RA; Araujo, K				Feldman, SS; Turner, RA; Araujo, K			Interpersonal context as an influence on sexual timetables of youths: Gender and ethnic effects	JOURNAL OF RESEARCH ON ADOLESCENCE												We investigated whether the nature of the relationship with a partner (a serious vs. casual relationship) influences youths' sexual behaviors and attitudes. We asked 452 youths, ages 18-25, drawn from 4 ethnic groups (White, African American, Latino, and Asian American) about their own past sexual behavior (personal sexual timetables) and about acceptable ages for youths, in general, to engage in different sexual behaviors (normative sexual timetables). Students answered these questions twice: once when describing partners in a serious relationship and once when the partner was not well known. The results revealed that the interpersonal context had opposite effects on normative and personal timetables. Although sexual explorations were more acceptable with a serious partner, youth generally began sexual activities with a partner they did not know well. As predicted, the interpersonal context influenced the sexual timetables of White adolescents more than other groups, although only under certain conditions. Contrary to predictions, the effect on interpersonal context on sexual timetables was similar for both genders. Additionally, women had more restrictive timetables than men, and Asian American adolescents held more restricted timetables than other groups. African American adolescents had less restricted personal timetables than other ethnic groups, although this result was diminished when sociodemographic factors were controlled.																			1050-8392	1532-7795					1999	9	1					25	52		10.1207/s15327795jra0901_2	http://dx.doi.org/10.1207/s15327795jra0901_2													WOS:000078462000002
J	POWERS, SI; WELSH, DP; WRIGHT, V				POWERS, SI; WELSH, DP; WRIGHT, V			ADOLESCENTS AFFECTIVE EXPERIENCE OF FAMILY BEHAVIORS - THE ROLE OF SUBJECTIVE UNDERSTANDING	JOURNAL OF RESEARCH ON ADOLESCENCE					Workshop on Affective Processes in Adolescence	OCT 19-20, 1992	BETHESDA, MD	NIMH				Recent conceptualizations of affect view it as a process of negotiating relations between a person and his or her environment when those relations are important to the person. In this view, cognition and affect are seen as intertwined aspects of the process, which is inherently interpersonal as well as intrapersonal. Thus, a primary aspect of affect is a person's subjective understanding of interpersonal events. Subjective understanding of interpersonal events is multidimensional: It includes feeling states associated with the event, an appraisal of the purpose or intent of the event, and an appreciation of the significance of the event. In this article, we argue that this new definition of affect, with its focus on the subjective understanding of interpersonal events, can be used to expand our models of how observed family behaviors are related to adolescent psychosocial outcomes. We argue that an expanded model of the relations of family behaviors to adolescent outcomes should incorporate the following propositions: (a) adolescents' subjective understanding of family behaviors mediates the impact of those behaviors on adolescents' subsequent functioning and development, and (b) both ecological variables and individual differences influence adolescents' subjective understanding of family behaviors. We contend that this expanded model will increase our ability to find and understand associations between family behaviors and adolescent outcomes and will allow us to study more effectively the diversity of adolescent and family groups. A method for examining adolescents' subjective understanding of family behaviors, the video-recall method, is illustrated in a study of rural adolescents and their families.																			1050-8392						1994	4	4					585	600		10.1207/s15327795jra0404_9	http://dx.doi.org/10.1207/s15327795jra0404_9													WOS:A1994QL36700009
J	Yang, VJH; Bergman, KN; Cummings, EM				Yang, Vevette J. H.; Bergman, Kathleen N.; Cummings, E. Mark			Mother-adolescent communication and father-adolescent communication: Analyzing a 4-week family intervention using multi-informant data	JOURNAL OF RESEARCH ON ADOLESCENCE												Families manage daily conflict through communication and healthy family communication is critical to promoting better family relationships and youth adjustment. Community families without high-risk factors, such as domestic dispute or clinical problems, are no less affected by the ramifications of poor communication and conflict management. However, there is limited translational research on community families analyzing the changes in parent-adolescent communication quality. This study aimed to test whether a brief 4-week family conflict intervention improved openness and problems in mother-adolescent (MA) and father-adolescent (DA) communication and whether mothers, fathers, and adolescents experienced the intervention effects differently. A total of 225 community families with adolescents were randomly assigned to either a parent-adolescent treatment condition (PA: n = 75), parent-only treatment condition (PO: n = 75), or control condition (n = 75). Mother, father, and adolescent reports on parent-adolescent communication were analyzed from pretest through a 3-year follow-up assessment, over five waves. ANCOVA results indicated significant intervention effects at posttest for mother-reported openness in MA communication, youth-reported openness in DA communication, and father-reported problems in DA communication, for PA condition. No significant intervention effects were found for PO condition. Exploratory trajectory analysis revealed the necessity of testing both linear and nonlinear models to be able to best illustrate the 3-year change trajectories of parent-adolescent communication quality. Resulting trajectories revealed interesting variations in longitudinal changes across three intervention conditions. The findings highlight the importance of involving fathers and adolescents in family intervention programs and the necessity of multi-informant assessment to better clarify the interplay among different family members behind the intervention effects.						Yang, Vevette/0009-0009-4071-8977													1050-8392	1532-7795				2024 JUN 22	2024										10.1111/jora.12995	http://dx.doi.org/10.1111/jora.12995		JUN 2024											WOS:001251540300001
J	Jaruseviciute, V; Silinskas, G; Kiuru, N				Jaruseviciute, Vilija; Silinskas, Gintautas; Kiuru, Noona			Socioemotional functioning across the transition to lower secondary school: The role of temperament and relationships with mothers and teachers	JOURNAL OF RESEARCH ON ADOLESCENCE												This Finnish longitudinal study investigated the role of relationships with mothers (n = 631) and teachers (n = 56), and adolescents' (n = 848; 53.9% girls, 46.1% boys) temperament in the development of the adolescents' socioemotional functioning during the transition to lower secondary school (Grade 6 to Grade 7; age in Grade 6: M = 12.32, SD = 0.36). The results showed that mother-adolescent closeness predicted a higher level and teacher-adolescent closeness predicted a smaller decrease in prosocial behavior. Teacher-adolescent conflict predicted a higher level, and mother-adolescent conflict predicted an increase in externalizing problems. Only temperament predicted internalizing problems. In addition, relationship quality both mediated and moderated some of the associations between temperament and socioemotional functioning.						Hiltunen, Vilija/0000-0001-8856-9039; Silinskas, Gintautas/0000-0001-5116-6877; Kiuru, Noona/0000-0002-2334-8507													1050-8392	1532-7795				DEC	2023	33	4					1143	1163		10.1111/jora.12866	http://dx.doi.org/10.1111/jora.12866		JUN 2023						37272303					WOS:001002807700001
J	Wasserman, AM; Wood, EE; Mathias, CW; Moon, TJ; Hill-Kapturczak, N; Roache, JD; Dougherty, DM				Wasserman, Alexander M.; Wood, Erin E.; Mathias, Charles W.; Moon, Tae Joon; Hill-Kapturczak, Nathalie; Roache, John D.; Dougherty, Donald M.			The age-varying effects of adolescent stress on impulsivity and sensation seeking	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescence is defined in part by heightened exposure and sensitivity to stressors. In a longitudinal cohort of youth at risk for substance use problems, we examined the age-varying relationship between stress exposure and traits that are central to the dual systems model. The positive associations between stress exposure, impulsivity, sensation seeking varied as function of age. Specifically, the influence of stress exposure on impulsivity strengthened during early adolescence and remained stable into early adulthood, while the influence of stress exposure on sensation seeking strengthened from early- to mid-adolescence and weakened thereafter. These findings suggest that the maturational imbalance between the capacity to regulate impulsive tendencies and sensation seeking may be exaggerated for youth who are exposed to a high number of stressors.					Mathias, Charles/AFI-5100-2022	Wasserman, Alexander/0000-0001-8597-555X													1050-8392	1532-7795				SEP	2023	33	3					1011	1022		10.1111/jora.12854	http://dx.doi.org/10.1111/jora.12854		MAY 2023						37208844					WOS:000991906100001
J	Hanna-Walker, V; Walters, TL; Wesche, R; Leavitt, CE; Lefkowitz, ES				Hanna-Walker, Veronica; Walters, Tracy L. L.; Wesche, Rose; Leavitt, Chelom E. E.; Lefkowitz, Eva S. S.			Religiosity, sexual behaviors, sexual motivations, and gender: A three-year longitudinal study	JOURNAL OF RESEARCH ON ADOLESCENCE												Longitudinal data are critical for examining associations of religiosity with sexual behaviors and motivations during college. We use hierarchical linear modeling on five semesters of data from a diverse sample of college students (N = 735) to examine within- and between-person associations between religious service attendance and importance of religion and sexual behaviors and motivations for and against sex and consider gender as a moderator. Between-person religiosity was associated with sexual behaviors and motivations whereas within-person religiosity was not. Students' sexual motivations co-varied across semesters with their religious service attendance and importance of religion. Our results indicated more restrictive associations between religiosity and sexual motivations for women than for men.					Walters, Tracy/ABC-8876-2021; Hanna-Walker, Veronica/ABC-3658-2021	Walters, Tracy/0000-0003-0017-5612; Wesche, Rose/0000-0001-9759-0526; Hanna-Walker, Veronica/0000-0003-3486-3990													1050-8392	1532-7795				SEP	2023	33	3					943	956		10.1111/jora.12849	http://dx.doi.org/10.1111/jora.12849		MAR 2023						36999207					WOS:000962246500001
J	Halgunseth, LC; Witherspoon, DP; Wray-Lake, L				Halgunseth, Linda C.; Witherspoon, Dawn P.; Wray-Lake, Laura			Dismantling Systems and Improving Contexts to Support the Development of BIPOC Youth	JOURNAL OF RESEARCH ON ADOLESCENCE												The issue's collection of 17 papers apply a wide range of developmental, contextual, intersectional, and critical perspectives (and their combinations) to promote understanding on how oppressive systems intersect and overlap in detrimental ways for BIPOC youth development. Innovative conceptual models and a variety of methodological techniques advance our understanding of the lived experiences of BIPOC youth who interact daily in contexts such as neighborhoods and educational settings in which racism and anti-immigrant sentiment pervades. Together, the papers in this issue examine the systemic forces at the root of experiences of oppression and advance the field toward improving short and long-term developmental outcomes for BIPOC adolescents.					Halgunseth, Linda/AAS-8999-2020														1050-8392	1532-7795				JUN	2022	32	2			SI		386	397		10.1111/jora.12773	http://dx.doi.org/10.1111/jora.12773		MAY 2022						35608901					WOS:000801032100001
J	Hussong, AM; Erdem, G; Makila, LM; Benner, AD; Lansford, JE; Petrie, RC				Hussong, A. M.; Erdem, G.; Makila, L. M.; Benner, A. D.; Lansford, J. E.; Petrie, R. C.		SRA COVID-19 Response Team 2021	Adolescence amid a pandemic: Short- and long-term implications (vol 31, pg 678, 2021)	JOURNAL OF RESEARCH ON ADOLESCENCE																															1050-8392	1532-7795				MAR	2022	32	1			SI		382	382		10.1111/jora.12700	http://dx.doi.org/10.1111/jora.12700													WOS:000763544800029
J	Maxie-Moreman, AD; Tynes, BM				Maxie-Moreman, Ashley D.; Tynes, Brendesha M.			Exposure to Online Racial Discrimination and Traumatic Events Online in Black Adolescents and Emerging Adults	JOURNAL OF RESEARCH ON ADOLESCENCE												Online` racial discrimination and race-related traumatic events online have been linked to psychological distress in Black youth. The current study builds on extant literature by examining associations among online racial discrimination, traumatic events online, and trauma symptoms of discrimination, after controlling for gender identity and ethnic-racial setting of college in a sample of 245 Black youth. Additionally, this study examines the potential moderating effects of gender identity. This study is the first to examine the associations among online racial discrimination, traumatic events online, and trauma symptoms specific to racial discrimination. Path modeling revealed positive associations among online racial discrimination, traumatic events online, and trauma symptoms of discrimination. No significant differences in models were found by gender identity.						Maxie-Moreman, Ashley/0000-0002-7912-4641													1050-8392	1532-7795				MAR	2022	32	1			SI		254	269		10.1111/jora.12732	http://dx.doi.org/10.1111/jora.12732		FEB 2022						35122458					WOS:000751454400001
J	White, RMB; Kho, C; Nair, RL				White, Rebecca M. B.; Kho, Carmen; Nair, Rajni L.			US Mexican-Origin Adolescents' Well-Being in the Context of Neighborhood White Concentration	JOURNAL OF RESEARCH ON ADOLESCENCE												To address injustices that privilege whiter neighborhoods, many advocate for residential integration. The developmental consequences of greater exposure to whiteness associated with integration, however, are unclear. Research examining BIPOC adolescent development within the context of intraindividual changes in neighborhood white concentration-the changes that take place if an adolescent moves to a whiter neighborhood or if their neighborhood becomes whiter-is needed. We examined trajectories of internalizing and externalizing symptoms in a longitudinal sample of U.S. Mexican adolescents (N = 749; 48.9% girls; 70.2% born in the United States). When adolescents experienced an uptick in neighborhood white concentration, they experienced a corresponding uptick in externalizing symptoms. We discuss the impacts of navigating whiter neighborhoods for U.S. Mexican adolescent well-being.					White, Rebecca/HTO-3482-2023	White, Rebecca/0000-0002-3460-0085; Kho, Carmen/0000-0002-6944-1790													1050-8392	1532-7795				JUN	2022	32	2			SI		470	486		10.1111/jora.12711	http://dx.doi.org/10.1111/jora.12711		DEC 2021						34958152					WOS:000734437800001
J	Chan, M; Kiang, L; Witkow, M				Chan, Michele; Kiang, Lisa; Witkow, Melissa			Correlates of Ethnicity-related Dating Preferences among Asian American Adolescents across the High School Years	JOURNAL OF RESEARCH ON ADOLESCENCE												Ethnicity-related dating preferences among Asian American adolescents and the links between preferences (i.e., for a same-ethnic dating partner) and ethnic identity centrality and regard, American identity centrality and regard, parent-adolescent closeness, and perceptions of discrimination were investigated. Data from 175 self-identified Asian American high school students were collected yearly for four consecutive years. Higher levels of ethnic identity centrality and regard and parent-adolescent closeness averaged across four years were associated with preferring a same-ethnic partner. Moreover, foreign-born adolescents were less likely to prefer a same-ethnic partner when they encountered a higher than average level of discrimination on any given year. Results highlight variability in the developmental and individual-level factors that shape how adolescents navigate their dating relationships.																			1050-8392	1532-7795				SEP	2020	30	3					669	686		10.1111/jora.12551	http://dx.doi.org/10.1111/jora.12551								32077538					WOS:000562921000007
J	Verhagen, M; Verweij, KJH; Lodder, GMA; Goossens, L; Verschueren, K; Van Leeuwen, K; Van den Noortgate, W; Claes, S; Bijttebier, P; Van Assche, E; Vink, JM				Verhagen, Maaike; Verweij, Karin J. H.; Lodder, Gerine M. A.; Goossens, Luc; Verschueren, Karine; Van Leeuwen, Karla; Van den Noortgate, Wim; Claes, Stephan; Bijttebier, Patricia; Van Assche, Evelien; Vink, Jaqueline M.			A SNP, Gene, and Polygenic Risk Score Approach of Oxytocin-Vasopressin Genes in Adolescents' Loneliness	JOURNAL OF RESEARCH ON ADOLESCENCE												Not much is known regarding underlying biological pathways to adolescents' loneliness. Insight in underlying molecular mechanisms could inform intervention efforts aimed at reducing loneliness. Using latent growth curve modeling, baseline levels and development of loneliness were studied in two longitudinal adolescent samples. Genes (OXTR, OXT, AVPR1A, AVPR1B) were examined using SNP-based, gene-based, and polygenic risk score (PRS) approaches. In both samples, SNP- and gene-based tests showed involvement of the OXTR gene in development of loneliness, though, significance levels did not survive correction for multiple testing. The PRS approach provided no evidence for relations with loneliness. We recommend alternative phenotyping methods, including environmental factors, to consider epigenetic studies, and to examine possible endophenotypes in relation to adolescents' loneliness.					Lodder, Gerine/E-7872-2012; Van Assche, Evelien/ITV-3993-2023; van den noortgate, wim/AAB-5969-2020; Van Leeuwen, Karla/AAF-6095-2020	Verweij, Karin/0000-0001-9868-7821; Bijttebier, Patricia/0000-0002-0648-7388; Goossens, Luc/0000-0003-3851-0412; van den noortgate, wim/0000-0003-4011-219X; Van Assche, Evelien/0000-0003-3472-3031; Verschueren, Karine/0000-0003-2172-1424; Van Leeuwen, Karla/0000-0002-6628-3483													1050-8392	1532-7795				FEB	2020	30			2			333	348		10.1111/jora.12480	http://dx.doi.org/10.1111/jora.12480								30697859					WOS:000518217500004
J	Mumford, EA; Taylor, BG; Liu, WW; Giordano, PC				Mumford, Elizabeth A.; Taylor, Bruce G.; Liu, Weiwei; Giordano, Peggy C.			Dating Relationship Dynamics, Mental Health, and Dating Victimization: A Longitudinal Path Analysis	JOURNAL OF RESEARCH ON ADOLESCENCE												The purpose of this study was to assess the longitudinal association between adolescent dating relationship dynamics (measures of intimacy and problem dynamics), mental health, and physical and/or sexual victimization by a dating partner. Gender-stratified analyses were conducted in a sample of 261 adolescents, ages 10-18 at baseline, interviewed in three annual waves (2013-2015) of the nationally representative Survey on Teen Relationships and Intimate Violence (STRiV). Among male daters, better mental health at baseline was negatively associated with problem dynamics at follow-up, and aspects of problem dynamics at baseline predicted worse mental health at follow-up. However, unexpectedly, aspects of relationship intimacy at baseline were also negatively associated with mental health at follow-up. Male daters' victimization did not mediate longitudinal measures of mental health or of relationship dynamics, but did predict worse mental health at follow-up. Among female daters, we found no longitudinal associations between mental health and intimacy or problem relationship dynamics, in either direction. However, victimization mediated aspects of female daters' reported relationship dynamics. Dating violence prevention efforts should reflect that adolescent females reporting controlling behaviors and feelings of passionate love may be at increased risk for victimization. Positive youth development efforts should attend to the bidirectional associations of mental health and dating relationship dynamics over time, particularly for male adolescents.					Mumford, Elizabeth/ISB-8874-2023; Liu, Weiwei/AAL-5214-2021	Giordano, Peggy/0000-0002-2484-0886													1050-8392	1532-7795				SEP	2019	29	3					777	791		10.1111/jora.12415	http://dx.doi.org/10.1111/jora.12415								29911354					WOS:000488692700018
J	Rasing, SPA; Braam, MWG; Brunwasser, SM; Janssens, JMAM; Creemers, DHM; Scholte, RHJ				Rasing, Sanne P. A.; Braam, Marloes W. G.; Brunwasser, Steven M.; Janssens, Jan M. A. M.; Creemers, Daan H. M.; Scholte, Ron H. J.			Depression and Anxiety Symptoms in Female Adolescents: Relations with Parental Psychopathology and Parenting Behavior	JOURNAL OF RESEARCH ON ADOLESCENCE												Parental psychopathology and parenting behavior are known to be related to adolescents depression and anxiety, but unique roles of mothers and fathers are not clear. Our aim was to examine the relation of maternal and paternal psychopathology, emotional support, and respect for autonomy, and their interaction to depression and anxiety symptoms in adolescents. In total, 142 female adolescents participated, together with 138 mothers and 113 fathers. Data were analyzed using latent growth curve modeling. Paternal emotional support was negatively related to adolescent baseline level of depression and anxiety symptoms. Further, we found that there was a positive association between respect for autonomy and depression symptoms in adolescents for higher levels of paternal symptoms of psychological problems.					scholte, ron/G-2030-2012	Rasing, Sanne/0000-0002-6949-7022; Brunwasser, Steven/0000-0002-3476-5437													1050-8392	1532-7795				MAR	2020	30	1					298	313		10.1111/jora.12525	http://dx.doi.org/10.1111/jora.12525		JUL 2019						31355507					WOS:000481262300001
